state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,ank_ang,ank_vel,ank_torque,peak_ank_torque,step_energy,step_count,step_time,gait_state,movement,speed,incline,sys_time,eventFlags
76703,-99,-2080,208,-110,40,140,14691,0,1,385,88,35483,-92,33,127,0,0,3897,0,0,3668,197,29,3015,-4,0,114,8,879843,0
76713,-77,-2081,210,-113,45,139,14691,5,2,377,88,35484,-93,33,127,0,0,3900,0,0,3668,197,29,3025,-4,0,114,8,76703,0
76723,-83,-2075,200,-114,47,143,14692,2,2,375,160,35485,-71,33,127,0,0,3900,32,0,3668,197,29,3035,-4,0,114,8,76703,0
76733,-65,-2088,206,-114,49,133,14693,0,-2,392,160,35492,-74,34,127,0,0,3897,-10,0,3668,197,29,3045,-4,0,114,8,76719,0
76743,-58,-2077,217,-116,46,135,14692,0,-1,366,120,35502,-93,34,127,0,0,3902,65,0,3668,197,29,3055,-4,0,114,8,76734,0
76753,-75,-2075,213,-120,33,139,14695,9,4,460,96,35505,-103,34,127,0,0,3900,-21,0,3668,197,29,3065,-4,0,114,8,76734,0
76763,-75,-2072,209,-123,41,141,14696,5,3,453,128,35497,-100,33,127,0,0,3902,0,0,3668,197,29,3075,-4,0,114,8,76750,0
76773,-71,-2066,205,-123,37,143,14696,2,-10,442,136,35500,-87,33,127,0,0,3902,10,0,3668,197,29,3085,-4,0,114,8,76766,0
76783,-74,-2064,206,-122,43,144,14697,2,0,459,128,35496,-94,34,127,0,0,3902,0,0,3668,197,29,3095,-4,0,114,8,76766,0
76793,-74,-2074,210,-125,44,148,14700,7,3,436,168,35510,-91,33,127,0,0,3902,10,0,3668,197,29,3105,-4,0,114,8,76781,0
76803,-78,-2080,213,-125,43,153,14704,4,6,413,144,35504,-75,34,127,0,0,3904,21,0,3668,197,29,3115,-4,0,114,8,76781,0
76813,-78,-2091,209,-130,38,151,14716,41,15,402,120,35504,-65,34,127,0,0,3904,-10,0,3668,197,29,3125,-4,0,114,8,76797,0
76823,-72,-2092,205,-128,34,153,14734,38,34,302,72,35512,-82,33,127,0,0,3906,10,0,3668,197,29,3135,-4,0,114,8,76812,0
76833,-95,-2090,203,-128,26,152,14737,9,-25,312,56,35511,-79,34,127,0,0,3906,21,0,3668,197,29,3145,-4,0,114,8,76812,0
76843,-88,-2091,190,-118,35,148,14739,12,-22,368,120,35506,-94,33,127,0,0,3906,-21,0,3668,197,29,3155,-4,0,114,8,76844,0
76853,-80,-2081,188,-113,32,131,14740,6,2,382,96,35501,-84,33,127,0,0,3906,0,0,3668,197,29,3165,-4,0,114,8,76844,0
76863,-68,-2084,198,-110,32,136,14743,-8,2,392,88,35495,-88,34,127,0,0,3908,-10,0,3668,197,29,3175,-4,0,114,8,76844,0
76873,-95,-2077,185,-101,36,124,14745,6,-4,418,120,35515,-92,33,127,0,0,3911,21,0,3668,197,29,3185,-4,0,114,8,76859,0
76883,-99,-2088,188,-101,32,114,14748,5,3,441,112,35506,-80,34,127,0,0,3908,-21,0,3668,197,29,3195,-4,0,114,8,76859,0
76894,-122,-2082,190,-96,31,107,14750,13,-2,424,136,35511,-60,34,127,0,0,3906,-60,0,3668,197,29,3206,-4,0,114,8,76891,0
76904,-87,-2075,201,-94,36,107,14750,1,0,388,112,35505,-59,34,127,0,0,3907,-43,0,3668,197,29,3216,-4,0,114,8,76891,0
76914,-96,-2090,212,-93,34,97,14749,5,-1,385,112,35506,-62,33,127,0,0,3911,-5,0,3668,197,29,3226,-4,0,114,8,76891,0
